keynumber,comment_id,match_id,match_name,home_team,away_team,current_innings,innings_id,overs,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text
211,213060,1273727,INDIA v PAK,INDIA,PAK,PAK,2,14,6,4,"Jadeja to Babar Azam, FOUR",1,0,0,348144,Babar Azam,61,45,234675,Ravindra Jadeja,4,0,28,0,323389,Mohammad Rizwan,48,39,1108375,Varun Chakravarthy,4,0,33,0,0,0,0,0,0,0,0,"shortish, angling down leg, and again Babar's footwork is lightning. Goes deep in his crease with left leg well out of the way, and then whips it away off his hip to the left of short fine leg"
212,214010,1273727,INDIA v PAK,INDIA,PAK,PAK,2,15,1,0,"Bumrah to Mohammad Rizwan, no run",0,0,0,323389,Mohammad Rizwan,48,40,625383,Jasprit Bumrah,2.1,0,13,0,348144,Babar Azam,61,45,234675,Ravindra Jadeja,4,0,28,0,0,0,0,0,0,0,0,"angles a yorker in towards off stump from wide of the crease, and Rizwan jams his bat down to block it back to the bowler"
213,214020,1273727,INDIA v PAK,INDIA,PAK,PAK,2,15,2,4,"Bumrah to Mohammad Rizwan, FOUR",1,0,0,323389,Mohammad Rizwan,52,41,625383,Jasprit Bumrah,2.2,0,17,0,348144,Babar Azam,61,45,234675,Ravindra Jadeja,4,0,28,0,0,0,0,0,0,0,0,"superb. Babar was pulling spinners when they were dropping marginally short, and now Rizwan does it off the pace of Bumrah. Just back of a length on off stump, and he seemed to be waiting on it, swivels through the hips to hit it to the right of midwicket and bring up his fifty. Terrific stuff"
214,214030,1273727,INDIA v PAK,INDIA,PAK,PAK,2,15,3,2,"Bumrah to Mohammad Rizwan, 2 runs",0,0,0,323389,Mohammad Rizwan,54,42,625383,Jasprit Bumrah,2.3,0,19,0,348144,Babar Azam,61,45,234675,Ravindra Jadeja,4,0,28,0,0,0,0,0,0,0,0,"typical Rizwan. Fullish slower ball outside off, and get gets forward and uses his wrists to clip that towards deep midwicket, who's just dropped back, and sprints with typical energy to pick up two"
215,214040,1273727,INDIA v PAK,INDIA,PAK,PAK,2,15,4,1,"Bumrah to Mohammad Rizwan, 1 run",0,0,0,323389,Mohammad Rizwan,55,43,625383,Jasprit Bumrah,2.4,0,20,0,348144,Babar Azam,61,45,234675,Ravindra Jadeja,4,0,28,0,0,0,0,0,0,0,0,"in the blockhole on middle and leg, clipped to deep square leg"
216,214050,1273727,INDIA v PAK,INDIA,PAK,PAK,2,15,5,1,"Bumrah to Babar Azam, 1 run",0,0,0,348144,Babar Azam,62,46,625383,Jasprit Bumrah,2.5,0,21,0,323389,Mohammad Rizwan,55,43,234675,Ravindra Jadeja,4,0,28,0,0,0,0,0,0,0,0,"in the blockhole on off stump, makes room for a smooth push towards mid-off, who's on the edge of the circle and can't save the single"
217,214060,1273727,INDIA v PAK,INDIA,PAK,PAK,2,15,6,1,"Bumrah to Mohammad Rizwan, 1 run",0,0,0,323389,Mohammad Rizwan,56,44,625383,Jasprit Bumrah,3,0,22,0,348144,Babar Azam,62,46,234675,Ravindra Jadeja,4,0,28,0,0,0,0,0,0,0,0,"shortish offcutter outside off, jumps across to chop into the backward point region"
218,215010,1273727,INDIA v PAK,INDIA,PAK,PAK,2,16,1,4,"Mohammed Shami to Mohammad Rizwan, FOUR",1,0,0,323389,Mohammad Rizwan,60,45,481896,Mohammed Shami,2.1,0,23,0,348144,Babar Azam,62,46,625383,Jasprit Bumrah,3,0,22,0,0,0,0,0,0,0,0,"short, gets up around the hip, and Rizwan plays a short-arm whip to easily beat deep square leg to his right"
219,215020,1273727,INDIA v PAK,INDIA,PAK,PAK,2,16,2,0,"Mohammed Shami to Mohammad Rizwan, no run",0,0,0,323389,Mohammad Rizwan,60,46,481896,Mohammed Shami,2.2,0,23,0,348144,Babar Azam,62,46,625383,Jasprit Bumrah,3,0,22,0,0,0,0,0,0,0,0,"full, just outside off, clipped towards midwicket"
220,215030,1273727,INDIA v PAK,INDIA,PAK,PAK,2,16,3,1,"Mohammed Shami to Mohammad Rizwan, 1 run",0,0,0,323389,Mohammad Rizwan,61,47,481896,Mohammed Shami,2.3,0,24,0,348144,Babar Azam,62,46,625383,Jasprit Bumrah,3,0,22,0,0,0,0,0,0,0,0,"full, angling in towards off stump, clipped to long-on"
221,215040,1273727,INDIA v PAK,INDIA,PAK,PAK,2,16,4,1,"Mohammed Shami to Babar Azam, 1 run",0,0,0,348144,Babar Azam,63,47,481896,Mohammed Shami,2.4,0,25,0,323389,Mohammad Rizwan,61,47,625383,Jasprit Bumrah,3,0,22,0,0,0,0,0,0,0,0,"looks for the off-stump yorker, doesn't quite get it full enough. Gets his front leg out of the way and clips through square leg"
222,215050,1273727,INDIA v PAK,INDIA,PAK,PAK,2,16,5,1,"Mohammed Shami to Mohammad Rizwan, 1 run",0,0,0,323389,Mohammad Rizwan,62,48,481896,Mohammed Shami,2.5,0,26,0,348144,Babar Azam,63,47,625383,Jasprit Bumrah,3,0,22,0,0,0,0,0,0,0,0,"quickish, on the fuller side of a length, nipping in to hit the pad after Rizwan misses the flick. Going down leg, so there's no appeal, and they sneak a leg bye into the cover region"
223,215060,1273727,INDIA v PAK,INDIA,PAK,PAK,2,16,6,0,"Mohammed Shami to Babar Azam, no run",0,0,0,348144,Babar Azam,63,48,481896,Mohammed Shami,3,0,26,0,323389,Mohammad Rizwan,62,48,625383,Jasprit Bumrah,3,0,22,0,0,0,0,0,0,0,0,"in the blockhole on off stump, jammed back to the bowler"
224,216010,1273727,INDIA v PAK,INDIA,PAK,PAK,2,17,1,1,"Kumar to Mohammad Rizwan, 1 run",0,0,0,323389,Mohammad Rizwan,63,49,326016,Bhuvneshwar Kumar,2.1,0,19,0,348144,Babar Azam,63,48,481896,Mohammed Shami,3,0,26,0,0,0,0,0,0,0,0,"shortish outside off, reaches out and slaps it towards sweeper cover, who's quite square"
225,216020,1273727,INDIA v PAK,INDIA,PAK,PAK,2,17,2,1,"Kumar to Babar Azam, 1 run",0,0,0,348144,Babar Azam,64,49,326016,Bhuvneshwar Kumar,2.2,0,20,0,323389,Mohammad Rizwan,63,49,481896,Mohammed Shami,3,0,26,0,0,0,0,0,0,0,0,"stays back to a length ball on off stump, clears his front leg, and flat-bats towards long-on"
226,216030,1273727,INDIA v PAK,INDIA,PAK,PAK,2,17,3,0,"Kumar to Mohammad Rizwan, no run",0,0,0,323389,Mohammad Rizwan,63,50,326016,Bhuvneshwar Kumar,2.3,0,20,0,348144,Babar Azam,64,49,481896,Mohammed Shami,3,0,26,0,0,0,0,0,0,0,0,"wide yorker, and Rizwan misses the reach-out-and-slash"
227,216050,1273727,INDIA v PAK,INDIA,PAK,PAK,2,17,4,1,"Kumar to Mohammad Rizwan, 1 run",0,0,0,323389,Mohammad Rizwan,64,51,326016,Bhuvneshwar Kumar,2.4,0,22,0,348144,Babar Azam,64,49,481896,Mohammed Shami,3,0,26,0,0,0,0,0,0,0,0,"full outside off, driven to long-off with a bottom-handed flourish"
228,216040,1273727,INDIA v PAK,INDIA,PAK,PAK,2,17,4,1,"Kumar to Mohammad Rizwan, 1 wide",0,1,0,323389,Mohammad Rizwan,63,50,326016,Bhuvneshwar Kumar,2.3,0,21,0,348144,Babar Azam,64,49,481896,Mohammed Shami,3,0,26,0,0,0,0,0,0,0,0,"slower ball wide of off stump. Rizwan has a massive swing at it and misses, and this time it's adjudged wide"
229,216070,1273727,INDIA v PAK,INDIA,PAK,PAK,2,17,5,2,"Kumar to Babar Azam, 2 runs",0,0,0,348144,Babar Azam,66,50,326016,Bhuvneshwar Kumar,2.5,0,25,0,323389,Mohammad Rizwan,64,51,481896,Mohammed Shami,3,0,26,0,0,0,0,0,0,0,0,"back of a length outside off, opens up at the hip and flat-bats to the right of long-off. Not too much distance for the fielder to cover, but they whizz through for two anyway"
230,216060,1273727,INDIA v PAK,INDIA,PAK,PAK,2,17,5,1,"Kumar to Babar Azam, 1 wide",0,1,0,348144,Babar Azam,64,49,326016,Bhuvneshwar Kumar,2.4,0,23,0,323389,Mohammad Rizwan,64,51,481896,Mohammed Shami,3,0,26,0,0,0,0,0,0,0,0,"playing with that off-side tramline again. Full, not quite a yorker, left alone, and it's called wide. Seemed to nip away off the pitch and end up just outside the tramline"
231,216080,1273727,INDIA v PAK,INDIA,PAK,PAK,2,17,6,0,"Kumar to Babar Azam, no run",0,0,0,348144,Babar Azam,66,51,326016,Bhuvneshwar Kumar,3,0,25,0,323389,Mohammad Rizwan,64,51,481896,Mohammed Shami,3,0,26,0,0,0,0,0,0,0,0,"wide length ball, hugging the tramline once again. Not called wide this time after Babar leaves it, and he doesn't look pleased"
232,217010,1273727,INDIA v PAK,INDIA,PAK,PAK,2,18,1,6,"Mohammed Shami to Mohammad Rizwan, SIX",1,0,0,323389,Mohammad Rizwan,70,52,481896,Mohammed Shami,3.1,0,32,0,348144,Babar Azam,66,51,326016,Bhuvneshwar Kumar,3,0,25,0,0,0,0,0,0,0,0,"Nope. That's not going to win any games. Full-toss at the hip, and Rizwan steps across and whips it away over the backward square leg boundary. Not a no-ball, but close"
233,217020,1273727,INDIA v PAK,INDIA,PAK,PAK,2,18,2,4,"Mohammed Shami to Mohammad Rizwan, FOUR",1,0,0,323389,Mohammad Rizwan,74,53,481896,Mohammed Shami,3.2,0,36,0,348144,Babar Azam,66,51,326016,Bhuvneshwar Kumar,3,0,25,0,0,0,0,0,0,0,0,"superb. Fullish outside off, and Rizwan steps across and swipes it away to the left of midwicket, and easily beats long-on to his right"
234,217030,1273727,INDIA v PAK,INDIA,PAK,PAK,2,18,3,4,"Mohammed Shami to Mohammad Rizwan, FOUR",1,0,0,323389,Mohammad Rizwan,78,54,481896,Mohammed Shami,3.3,0,40,0,348144,Babar Azam,66,51,326016,Bhuvneshwar Kumar,3,0,25,0,0,0,0,0,0,0,0,"short, chest-high ball on off stump, and this is stunning. This wasn't an easy ball to put away, but he manages to get on top of the bounce, roll his wrists over, and beat deep square leg to his right with the pull"
235,217040,1273727,INDIA v PAK,INDIA,PAK,PAK,2,18,4,1,"Mohammed Shami to Mohammad Rizwan, 1 run",0,0,0,323389,Mohammad Rizwan,79,55,481896,Mohammed Shami,3.4,0,41,0,348144,Babar Azam,66,51,326016,Bhuvneshwar Kumar,3,0,25,0,0,0,0,0,0,0,0,"full on off stump, clipped quietly down to long-on"
236,217050,1273727,INDIA v PAK,INDIA,PAK,PAK,2,18,5,2,"Mohammed Shami to Babar Azam, 2 runs",0,0,0,348144,Babar Azam,68,52,481896,Mohammed Shami,3.5,0,43,0,323389,Mohammad Rizwan,79,55,326016,Bhuvneshwar Kumar,3,0,25,0,0,0,0,0,0,0,0,"fullish on off stump, clipped to the right of long-on, and that's it, Pakistan have handed their first-ever 10-wicket defeat in T20Is. And they've ended a long, winless run against India in World Cups, stretching all the way back to 1992. And Babar and Rizwan complete it in a way that sums up their partnership. Into the gap, and they quickly sprint two to complete the job"
237,110,1273726,BAN v SL,BAN,SL,BAN,1,1,1,0,"Karunaratne to Mohammad Naim, no run",0,0,0,990081,Mohammad Naim,0,1,623695,Chamika Karunaratne,0.1,0,0,0,536936,Liton Das,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"very full on fifth stump, driven firmly to cover."
238,120,1273726,BAN v SL,BAN,SL,BAN,1,1,2,0,"Karunaratne to Mohammad Naim, no run",0,0,0,990081,Mohammad Naim,0,2,623695,Chamika Karunaratne,0.2,0,0,0,536936,Liton Das,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"back of a length on fourth stump, defended in front of point."
239,130,1273726,BAN v SL,BAN,SL,BAN,1,1,3,1,"Karunaratne to Mohammad Naim, 1 run",0,0,0,990081,Mohammad Naim,1,3,623695,Chamika Karunaratne,0.3,0,1,0,536936,Liton Das,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"back of a length on the hips, flicked behind square for one to get the scoring underway."
240,140,1273726,BAN v SL,BAN,SL,BAN,1,1,4,0,"Karunaratne to Liton Das, no run",0,0,0,536936,Liton Das,0,1,623695,Chamika Karunaratne,0.4,0,1,0,990081,Mohammad Naim,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"back of a length on fifth stump, guided to backward point."
241,150,1273726,BAN v SL,BAN,SL,BAN,1,1,5,1,"Karunaratne to Liton Das, 1 run",0,0,0,536936,Liton Das,1,2,623695,Chamika Karunaratne,0.5,0,2,0,990081,Mohammad Naim,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"back of a length on off, pushed gently into mid-on."
242,160,1273726,BAN v SL,BAN,SL,BAN,1,1,6,0,"Karunaratne to Mohammad Naim, no run",0,0,0,990081,Mohammad Naim,1,4,623695,Chamika Karunaratne,1,0,2,0,536936,Liton Das,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"full on the pads, can't flick this away at 139 kph."
243,11010,1273726,BAN v SL,BAN,SL,BAN,1,2,1,0,"B Fernando to Liton Das, no run",0,0,0,536936,Liton Das,1,3,629080,Binura Fernando,0.1,0,0,0,990081,Mohammad Naim,1,4,623695,Chamika Karunaratne,1,0,2,0,0,0,0,0,0,0,0,"full on the stumps, blocked defensively."
244,11020,1273726,BAN v SL,BAN,SL,BAN,1,2,2,0,"B Fernando to Liton Das, no run",0,0,0,536936,Liton Das,1,4,629080,Binura Fernando,0.2,0,0,0,990081,Mohammad Naim,1,4,623695,Chamika Karunaratne,1,0,2,0,0,0,0,0,0,0,0,"full again at 127 kph, blunted back to Binura."
245,11030,1273726,BAN v SL,BAN,SL,BAN,1,2,3,0,"B Fernando to Liton Das, no run",0,0,0,536936,Liton Das,1,5,629080,Binura Fernando,0.3,0,0,0,990081,Mohammad Naim,1,4,623695,Chamika Karunaratne,1,0,2,0,0,0,0,0,0,0,0,"back of a length on fourth stump, defended to backward point."
246,11040,1273726,BAN v SL,BAN,SL,BAN,1,2,4,4,"B Fernando to Liton Das, FOUR",1,0,0,536936,Liton Das,5,6,629080,Binura Fernando,0.4,0,4,0,990081,Mohammad Naim,1,4,623695,Chamika Karunaratne,1,0,2,0,0,0,0,0,0,0,0,"full on the legs at 133 kph, tickled fine past the keeper to the fine leg rope."
247,11050,1273726,BAN v SL,BAN,SL,BAN,1,2,5,1,"B Fernando to Liton Das, 1 run",0,0,0,536936,Liton Das,6,7,629080,Binura Fernando,0.5,0,5,0,990081,Mohammad Naim,1,4,623695,Chamika Karunaratne,1,0,2,0,0,0,0,0,0,0,0,full again and flicked into the leg side to get off strike.
248,11060,1273726,BAN v SL,BAN,SL,BAN,1,2,6,2,"B Fernando to Mohammad Naim, 2 runs",0,0,0,990081,Mohammad Naim,3,5,629080,Binura Fernando,1,0,7,0,536936,Liton Das,6,7,623695,Chamika Karunaratne,1,0,2,0,0,0,0,0,0,0,0,"full and wide, driven through the covers for a pair."
249,12010,1273726,BAN v SL,BAN,SL,BAN,1,3,1,1,"Chameera to Liton Das, 1 run",0,0,0,536936,Liton Das,7,8,552152,Dushmantha Chameera,0.1,0,1,0,990081,Mohammad Naim,3,5,629080,Binura Fernando,1,0,7,0,0,0,0,0,0,0,0,"full on the stumps at 146 kph, tapped into midwicket for one."
250,12020,1273726,BAN v SL,BAN,SL,BAN,1,3,2,1,"Chameera to Mohammad Naim, 1 run",0,0,0,990081,Mohammad Naim,4,6,552152,Dushmantha Chameera,0.2,0,2,0,536936,Liton Das,7,8,629080,Binura Fernando,1,0,7,0,0,0,0,0,0,0,0,"back of a length on middle at 140 kph, tapped gently into midwicket for one."
251,12030,1273726,BAN v SL,BAN,SL,BAN,1,3,3,1,"Chameera to Liton Das, 1 run",0,0,0,536936,Liton Das,8,9,552152,Dushmantha Chameera,0.3,0,3,0,990081,Mohammad Naim,4,6,629080,Binura Fernando,1,0,7,0,0,0,0,0,0,0,0,"back of a length, guided behind point to deep third man for one."
252,12040,1273726,BAN v SL,BAN,SL,BAN,1,3,4,0,"Chameera to Mohammad Naim, no run",0,0,0,990081,Mohammad Naim,4,7,552152,Dushmantha Chameera,0.4,0,3,0,536936,Liton Das,8,9,629080,Binura Fernando,1,0,7,0,0,0,0,0,0,0,0,"bouncer over leg stump, Naim ducks under, deemed legal on the line and length."
253,12070,1273726,BAN v SL,BAN,SL,BAN,1,3,5,4,"Chameera to Mohammad Naim, FOUR",1,0,0,990081,Mohammad Naim,10,10,552152,Dushmantha Chameera,0.5,0,11,0,536936,Liton Das,8,9,629080,Binura Fernando,1,0,7,0,0,0,0,0,0,0,0,"full on the pads at 150 kph, serious heat from Chameera but Naim flicks this through midwicket with ease and it races away to the rope."
254,12060,1273726,BAN v SL,BAN,SL,BAN,1,3,5,3,"Chameera to Mohammad Naim, (no ball) 2 runs",0,0,1,990081,Mohammad Naim,6,9,552152,Dushmantha Chameera,0.4,0,7,0,536936,Liton Das,8,9,629080,Binura Fernando,1,0,7,0,0,0,0,0,0,0,0,"full and slanted into the legs, flicks this in the air over midwicket for a pair. Bad news for Chameera. He's overstepped again according to the third umpire."
255,12050,1273726,BAN v SL,BAN,SL,BAN,1,3,5,1,"Chameera to Mohammad Naim, 1 no ball",0,0,1,990081,Mohammad Naim,4,8,552152,Dushmantha Chameera,0.4,0,4,0,536936,Liton Das,8,9,629080,Binura Fernando,1,0,7,0,0,0,0,0,0,0,0,"full on middle and leg, defended into midwicket. But the third umpire has radio'd down to notify of a no ball on an overstep."
256,12080,1273726,BAN v SL,BAN,SL,BAN,1,3,6,1,"Chameera to Mohammad Naim, 1 run",0,0,0,990081,Mohammad Naim,11,11,552152,Dushmantha Chameera,1,0,12,0,536936,Liton Das,8,9,629080,Binura Fernando,1,0,7,0,0,0,0,0,0,0,0,"full on the pads ago, slower ball this time at 113 kph, but Naim adjusts with soft hands to push into mid-on for one."
257,13010,1273726,BAN v SL,BAN,SL,BAN,1,4,1,3,"Kumara to Mohammad Naim, 3 runs",0,0,0,990081,Mohammad Naim,14,12,784375,Lahiru Kumara,0.1,0,3,0,536936,Liton Das,8,9,552152,Dushmantha Chameera,1,0,12,0,0,0,0,0,0,0,0,"full and wide at 141 kph, driven over cover and they are able to come back and scamper a rare three in Sharjah. Boundaries are lopsided square today. 57 meters on one side, 73 on the other due to the position of the strip."
258,13020,1273726,BAN v SL,BAN,SL,BAN,1,4,2,0,"Kumara to Liton Das, no run",0,0,0,536936,Liton Das,8,10,784375,Lahiru Kumara,0.2,0,3,0,990081,Mohammad Naim,14,12,552152,Dushmantha Chameera,1,0,12,0,0,0,0,0,0,0,0,"full on off at 137 kph, defended into cover."
259,13030,1273726,BAN v SL,BAN,SL,BAN,1,4,3,1,"Kumara to Liton Das, 1 run",0,0,0,536936,Liton Das,9,11,784375,Lahiru Kumara,0.3,0,4,0,990081,Mohammad Naim,14,12,552152,Dushmantha Chameera,1,0,12,0,0,0,0,0,0,0,0,"fullish length on fourth stump at 138 kph, shovels this in the air just short of extra cover and they scamper a single."
260,13040,1273726,BAN v SL,BAN,SL,BAN,1,4,4,0,"Kumara to Mohammad Naim, no run",0,0,0,990081,Mohammad Naim,14,13,784375,Lahiru Kumara,0.4,0,4,0,536936,Liton Das,9,11,552152,Dushmantha Chameera,1,0,12,0,0,0,0,0,0,0,0,"attempted yorker is a low full toss at shin height on off stump at 138 kph, but Naim misses out punching it straight to mid-on."
261,13050,1273726,BAN v SL,BAN,SL,BAN,1,4,5,4,"Kumara to Mohammad Naim, FOUR",1,0,0,990081,Mohammad Naim,18,14,784375,Lahiru Kumara,0.5,0,8,0,536936,Liton Das,9,11,552152,Dushmantha Chameera,1,0,12,0,0,0,0,0,0,0,0,"length ball on fourth stump at 138 kph, sits up for Naim to club high over mid-on."
262,13060,1273726,BAN v SL,BAN,SL,BAN,1,4,6,0,"Kumara to Mohammad Naim, no run",0,0,0,990081,Mohammad Naim,18,15,784375,Lahiru Kumara,1,0,8,0,536936,Liton Das,9,11,552152,Dushmantha Chameera,1,0,12,0,0,0,0,0,0,0,0,"full on the stumps at 145 kph, punched back to Kumara who fields one-handed and fires back over Naim's shoulder. Keeper saves it from being four overthrows."
263,14010,1273726,BAN v SL,BAN,SL,BAN,1,5,1,1,"Chameera to Liton Das, 1 run",0,0,0,536936,Liton Das,10,12,552152,Dushmantha Chameera,1.1,0,13,0,990081,Mohammad Naim,18,15,784375,Lahiru Kumara,1,0,8,0,0,0,0,0,0,0,0,"overpitched on fifth stump at 148 kph, driven firmly to mid-off for a sharp single."
264,14020,1273726,BAN v SL,BAN,SL,BAN,1,5,2,2,"Chameera to Mohammad Naim, 2 runs",0,0,0,990081,Mohammad Naim,20,16,552152,Dushmantha Chameera,1.2,0,15,0,536936,Liton Das,10,12,784375,Lahiru Kumara,1,0,8,0,0,0,0,0,0,0,0,"short on middle, pulled firmly through midwicket for a pair."
265,14030,1273726,BAN v SL,BAN,SL,BAN,1,5,3,1,"Chameera to Mohammad Naim, 1 run",0,0,0,990081,Mohammad Naim,21,17,552152,Dushmantha Chameera,1.3,0,16,0,536936,Liton Das,10,12,784375,Lahiru Kumara,1,0,8,0,0,0,0,0,0,0,0,"back of a length on middle, slower ball at 114 kph, guided softly in front of point for one."
266,14040,1273726,BAN v SL,BAN,SL,BAN,1,5,4,4,"Chameera to Liton Das, FOUR",1,0,0,536936,Liton Das,14,13,552152,Dushmantha Chameera,1.4,0,20,0,990081,Mohammad Naim,21,17,784375,Lahiru Kumara,1,0,8,0,0,0,0,0,0,0,0,"slower ball again short and wide, guides this 113 kph wristily behind point and pierces the gap to perfection."
267,14050,1273726,BAN v SL,BAN,SL,BAN,1,5,5,1,"Chameera to Liton Das, 1 run",0,0,0,536936,Liton Das,15,14,552152,Dushmantha Chameera,1.5,0,21,0,990081,Mohammad Naim,21,17,784375,Lahiru Kumara,1,0,8,0,0,0,0,0,0,0,0,another slower ball outside off guided in front of point for a single.
268,14060,1273726,BAN v SL,BAN,SL,BAN,1,5,6,0,"Chameera to Mohammad Naim, no run",0,0,0,990081,Mohammad Naim,21,18,552152,Dushmantha Chameera,2,0,21,0,536936,Liton Das,15,14,784375,Lahiru Kumara,1,0,8,0,0,0,0,0,0,0,0,"short on middle at 144 kph, Naim can't reach with an uppercut, deemed legal on height."
269,15010,1273726,BAN v SL,BAN,SL,BAN,1,6,1,1,"Kumara to Liton Das, 1 run",0,0,0,536936,Liton Das,16,15,784375,Lahiru Kumara,1.1,0,9,0,990081,Mohammad Naim,21,18,552152,Dushmantha Chameera,2,0,21,0,0,0,0,0,0,0,0,"overpitched on fourth stump, driven firmly to wide mid-off, diving stop on the ring for one."
270,15020,1273726,BAN v SL,BAN,SL,BAN,1,6,2,0,"Kumara to Mohammad Naim, no run",0,0,0,990081,Mohammad Naim,21,19,784375,Lahiru Kumara,1.2,0,9,0,536936,Liton Das,16,15,552152,Dushmantha Chameera,2,0,21,0,0,0,0,0,0,0,0,"full on off, driven into cover for a dot."
271,15030,1273726,BAN v SL,BAN,SL,BAN,1,6,3,0,"Kumara to Mohammad Naim, no run",0,0,0,990081,Mohammad Naim,21,20,784375,Lahiru Kumara,1.3,0,9,0,536936,Liton Das,16,15,552152,Dushmantha Chameera,2,0,21,0,0,0,0,0,0,0,0,"wide yorker on fifth stump, can't jam this out."
272,15040,1273726,BAN v SL,BAN,SL,BAN,1,6,4,1,"Kumara to Mohammad Naim, 1 run",0,0,0,990081,Mohammad Naim,22,21,784375,Lahiru Kumara,1.4,0,10,0,536936,Liton Das,16,15,552152,Dushmantha Chameera,2,0,21,0,0,0,0,0,0,0,0,"slower yorker wide this time on fifth stump, edges this wide of the keeper who dives to slow it down for one."
273,15050,1273726,BAN v SL,BAN,SL,BAN,1,6,5,0,"Kumara to Liton Das, OUT",0,0,0,536936,Liton Das,16,16,784375,Lahiru Kumara,1.5,0,10,1,990081,Mohammad Naim,22,21,552152,Dushmantha Chameera,2,0,21,0,536936,0,0,0,0,0,0,"Liton tries to get a bit too creative and pays the price. <b>And now some spicy exchange after the catch at mid-off! </b> Kumara and Liton have to be separated as Liton was walking off. Naim comes from behind and pushes Kumara to get away from Liton. <b>The umpires have to hustle forward as the players continue making physical contact, pushing, shoving and trash-talking. The NBA/NFL comes to the T20 World Cup!</b> As for the wicket itself, Liton backed away from leg trying to drive a full ball over the ring but picked out mid-off at head height. That's a footnote in the sequence now that. We may have a lengthy match referee report after play."
